LineId,Date,Time,Pid,Level,Component,Content,EventId,EventTemplate,ParameterList
62,Nov,26,18:45:26,combo,kernel,Out of Memory: Killed process 20264 (python).,e3d9fb97,Out of Memory: Killed process <*> <*>,['20264 (python).']
63,Nov,26,18:45:34,combo,kernel,Out of Memory: Killed process 20033 (sendmail).,e3d9fb97,Out of Memory: Killed process <*> <*>,['20033 (sendmail).']
64,Nov,26,18:45:39,combo,kernel,Out of Memory: Killed process 20263 (mrtg).,e3d9fb97,Out of Memory: Killed process <*> <*>,['20263 (mrtg).']
65,Nov,26,18:55:15,combo,kernel,Out of Memory: Killed process 20282 (python).,e3d9fb97,Out of Memory: Killed process <*> <*>,['20282 (python).']
66,Nov,26,19:05:21,combo,kernel,Out of Memory: Killed process 20309 (python).,e3d9fb97,Out of Memory: Killed process <*> <*>,['20309 (python).']
67,Nov,26,19:10:27,combo,kernel,Out of Memory: Killed process 20314 (python).,e3d9fb97,Out of Memory: Killed process <*> <*>,['20314 (python).']
68,Nov,26,19:16:10,combo,kernel,Out of Memory: Killed process 20330 (python).,e3d9fb97,Out of Memory: Killed process <*> <*>,['20330 (python).']
69,Nov,26,19:20:25,combo,kernel,Out of Memory: Killed process 20340 (python).,e3d9fb97,Out of Memory: Killed process <*> <*>,['20340 (python).']
70,Nov,26,19:25:28,combo,kernel,Out of Memory: Killed process 20354 (python).,e3d9fb97,Out of Memory: Killed process <*> <*>,['20354 (python).']
71,Nov,26,19:30:35,combo,kernel,Out of Memory: Killed process 20367 (python).,e3d9fb97,Out of Memory: Killed process <*> <*>,['20367 (python).']
72,Nov,26,19:30:48,combo,kernel,Out of Memory: Killed process 20365 (mrtg).,e3d9fb97,Out of Memory: Killed process <*> <*>,['20365 (mrtg).']
73,Nov,26,19:35:47,combo,kernel,Out of Memory: Killed process 20380 (python).,e3d9fb97,Out of Memory: Killed process <*> <*>,['20380 (python).']
74,Nov,26,19:36:06,combo,kernel,Out of Memory: Killed process 20174 (sendmail).,e3d9fb97,Out of Memory: Killed process <*> <*>,['20174 (sendmail).']
75,Nov,26,19:36:12,combo,kernel,Out of Memory: Killed process 20379 (mrtg).,e3d9fb97,Out of Memory: Killed process <*> <*>,['20379 (mrtg).']
76,Nov,26,19:50:19,combo,kernel,Out of Memory: Killed process 20421 (python).,e3d9fb97,Out of Memory: Killed process <*> <*>,['20421 (python).']
77,Nov,26,20:15:49,combo,kernel,Out of Memory: Killed process 20473 (python).,e3d9fb97,Out of Memory: Killed process <*> <*>,['20473 (python).']
78,Nov,26,20:20:33,combo,kernel,Out of Memory: Killed process 20488 (python).,e3d9fb97,Out of Memory: Killed process <*> <*>,['20488 (python).']
79,Nov,26,20:25:24,combo,kernel,Out of Memory: Killed process 20508 (python).,e3d9fb97,Out of Memory: Killed process <*> <*>,['20508 (python).']
80,Nov,26,20:30:35,combo,kernel,Out of Memory: Killed process 20519 (python).,e3d9fb97,Out of Memory: Killed process <*> <*>,['20519 (python).']
81,Nov,26,20:30:55,combo,kernel,Out of Memory: Killed process 20310 (sendmail).,e3d9fb97,Out of Memory: Killed process <*> <*>,['20310 (sendmail).']
82,Nov,26,20:55:21,combo,kernel,Out of Memory: Killed process 20572 (python).,e3d9fb97,Out of Memory: Killed process <*> <*>,['20572 (python).']
83,Nov,26,21:00:19,combo,kernel,Out of Memory: Killed process 20576 (python).,e3d9fb97,Out of Memory: Killed process <*> <*>,['20576 (python).']
84,Nov,26,21:10:48,combo,kernel,Out of Memory: Killed process 20607 (python).,e3d9fb97,Out of Memory: Killed process <*> <*>,['20607 (python).']
85,Nov,26,21:15:29,combo,kernel,Out of Memory: Killed process 20615 (python).,e3d9fb97,Out of Memory: Killed process <*> <*>,['20615 (python).']
86,Nov,26,21:20:18,combo,kernel,Out of Memory: Killed process 20629 (python).,e3d9fb97,Out of Memory: Killed process <*> <*>,['20629 (python).']
87,Nov,26,21:25:27,combo,kernel,Out of Memory: Killed process 20641 (python).,e3d9fb97,Out of Memory: Killed process <*> <*>,['20641 (python).']
88,Nov,26,21:30:21,combo,kernel,Out of Memory: Killed process 20649 (python).,e3d9fb97,Out of Memory: Killed process <*> <*>,['20649 (python).']
89,Nov,26,21:30:35,combo,kernel,Out of Memory: Killed process 20455 (sendmail).,e3d9fb97,Out of Memory: Killed process <*> <*>,['20455 (sendmail).']
90,Nov,26,23:00:31,combo,kernel,Out of Memory: Killed process 20830 (python).,e3d9fb97,Out of Memory: Killed process <*> <*>,['20830 (python).']
91,Nov,26,23:10:29,combo,kernel,Out of Memory: Killed process 20859 (python).,e3d9fb97,Out of Memory: Killed process <*> <*>,['20859 (python).']
92,Nov,26,23:16:43,combo,kernel,Out of Memory: Killed process 20873 (python).,e3d9fb97,Out of Memory: Killed process <*> <*>,['20873 (python).']
93,Nov,27,04:05:58,combo,su(pam_unix)[21736],session opened for user cyrus by (uid=0),22fab53c,session opened for user <*> by (uid=<*>),"['cyrus', '0']"
94,Nov,27,04:05:59,combo,su(pam_unix)[21736],session closed for user cyrus,27624832,session closed for user <*>,['cyrus']
95,Nov,27,04:06:06,combo,cups,cupsd shutdown succeeded,d6254e1a,cupsd <*> succeeded,['shutdown']
96,Nov,27,04:06:17,combo,cups,cupsd startup succeeded,d6254e1a,cupsd <*> succeeded,['startup']
97,Nov,27,04:06:31,combo,syslogd 1.4.1,restart.,6f97e9d4,restart.,[]
98,Nov,27,04:06:30,combo,logrotate,ALERT exited abnormally with [1],64042dcf,ALERT exited abnormally with [<*>],['1']
99,Nov,27,04:11:02,combo,kernel,Out of Memory: Killed process 22053 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['22053 (httpd).']
100,Nov,27,04:11:36,combo,kernel,Out of Memory: Killed process 22061 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['22061 (httpd).']
101,Nov,27,04:11:54,combo,kernel,Out of Memory: Killed process 22062 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['22062 (httpd).']
102,Nov,27,04:12:33,combo,kernel,Out of Memory: Killed process 22063 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['22063 (httpd).']
103,Nov,27,05:47:00,combo,su(pam_unix)[25713],session opened for user news by (uid=0),22fab53c,session opened for user <*> by (uid=<*>),"['news', '0']"
104,Nov,27,05:47:03,combo,su(pam_unix)[25713],session closed for user news,27624832,session closed for user <*>,['news']
105,Nov,27,10:40:18,combo,kernel,Out of Memory: Killed process 22064 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['22064 (httpd).']
106,Nov,27,11:15:31,combo,kernel,Out of Memory: Killed process 22065 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['22065 (httpd).']
107,Nov,27,13:22:36,combo,sshd(pam_unix)[26544],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=80.191.68.130  user=root,968a0b94,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= <*> <*>,"['0', '0', 'rhost=80.191.68.130  user=root']"
108,Nov,27,13:22:36,combo,sshd(pam_unix)[26545],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=80.191.68.130  user=root,968a0b94,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= <*> <*>,"['0', '0', 'rhost=80.191.68.130  user=root']"
109,Nov,27,13:22:36,combo,sshd(pam_unix)[26546],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=80.191.68.130  user=root,968a0b94,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= <*> <*>,"['0', '0', 'rhost=80.191.68.130  user=root']"
110,Nov,27,13:22:37,combo,sshd(pam_unix)[26552],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=80.191.68.130  user=root,968a0b94,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= <*> <*>,"['0', '0', 'rhost=80.191.68.130  user=root']"
111,Nov,27,13:22:37,combo,sshd(pam_unix)[26553],authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=80.191.68.130  user=root,968a0b94,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= <*> <*>,"['0', '0', 'rhost=80.191.68.130  user=root']"
112,Nov,27,15:30:34,combo,kernel,Out of Memory: Killed process 26327 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['26327 (httpd).']
113,Nov,27,15:35:28,combo,kernel,Out of Memory: Killed process 26426 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['26426 (httpd).']
114,Nov,27,15:35:34,combo,kernel,Out of Memory: Killed process 22066 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['22066 (httpd).']
115,Nov,27,15:35:40,combo,kernel,Out of Memory: Killed process 22067 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['22067 (httpd).']
116,Nov,27,15:40:20,combo,kernel,Out of Memory: Killed process 26784 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['26784 (httpd).']
117,Nov,27,15:40:39,combo,kernel,Out of Memory: Killed process 26787 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['26787 (httpd).']
118,Nov,27,15:41:15,combo,kernel,Out of Memory: Killed process 26788 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['26788 (httpd).']
119,Nov,27,15:41:30,combo,kernel,Out of Memory: Killed process 26799 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['26799 (httpd).']
120,Nov,27,15:41:43,combo,kernel,Out of Memory: Killed process 26800 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['26800 (httpd).']
121,Nov,27,15:41:50,combo,kernel,Out of Memory: Killed process 26801 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['26801 (httpd).']
122,Nov,27,15:41:58,combo,kernel,Out of Memory: Killed process 26802 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['26802 (httpd).']
123,Nov,27,15:42:05,combo,kernel,Out of Memory: Killed process 22175 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['22175 (httpd).']
124,Nov,27,15:42:15,combo,kernel,Out of Memory: Killed process 26803 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['26803 (httpd).']
125,Nov,27,15:42:22,combo,kernel,Out of Memory: Killed process 26804 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['26804 (httpd).']
126,Nov,27,15:42:32,combo,kernel,Out of Memory: Killed process 26805 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['26805 (httpd).']
127,Nov,27,15:42:43,combo,kernel,Out of Memory: Killed process 26806 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['26806 (httpd).']
128,Nov,27,18:35:27,combo,kernel,Out of Memory: Killed process 26809 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['26809 (httpd).']
129,Nov,27,18:35:36,combo,kernel,Out of Memory: Killed process 26807 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['26807 (httpd).']
130,Nov,27,18:40:37,combo,kernel,Out of Memory: Killed process 26810 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['26810 (httpd).']
131,Nov,27,18:45:20,combo,kernel,Out of Memory: Killed process 26808 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['26808 (httpd).']
132,Nov,27,18:50:22,combo,kernel,Out of Memory: Killed process 26978 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['26978 (httpd).']
133,Nov,27,18:50:27,combo,kernel,Out of Memory: Killed process 27119 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['27119 (httpd).']
134,Nov,27,18:50:49,combo,kernel,Out of Memory: Killed process 27124 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['27124 (httpd).']
135,Nov,27,18:50:57,combo,kernel,Out of Memory: Killed process 27144 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['27144 (httpd).']
136,Nov,27,18:55:19,combo,kernel,Out of Memory: Killed process 27136 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['27136 (httpd).']
137,Nov,27,18:55:32,combo,kernel,Out of Memory: Killed process 27145 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['27145 (httpd).']
138,Nov,27,19:05:17,combo,kernel,Out of Memory: Killed process 27146 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['27146 (httpd).']
139,Nov,27,19:05:50,combo,kernel,Out of Memory: Killed process 27147 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['27147 (httpd).']
140,Nov,27,19:11:27,combo,kernel,Out of Memory: Killed process 27152 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['27152 (httpd).']
141,Nov,27,19:11:44,combo,kernel,Out of Memory: Killed process 27153 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['27153 (httpd).']
142,Nov,27,19:11:56,combo,kernel,Out of Memory: Killed process 27181 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['27181 (httpd).']
143,Nov,27,19:12:03,combo,kernel,Out of Memory: Killed process 27182 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['27182 (httpd).']
144,Nov,27,19:40:20,combo,kernel,Out of Memory: Killed process 27191 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['27191 (httpd).']
145,Nov,27,19:40:27,combo,kernel,Out of Memory: Killed process 27192 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['27192 (httpd).']
146,Nov,27,19:45:17,combo,kernel,Out of Memory: Killed process 27193 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['27193 (httpd).']
147,Nov,27,19:45:24,combo,kernel,Out of Memory: Killed process 27194 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['27194 (httpd).']
148,Nov,27,19:50:20,combo,kernel,Out of Memory: Killed process 27245 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['27245 (httpd).']
149,Nov,27,20:10:27,combo,kernel,Out of Memory: Killed process 27268 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['27268 (httpd).']
150,Nov,27,20:15:20,combo,kernel,Out of Memory: Killed process 27274 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['27274 (httpd).']
151,Nov,27,20:20:24,combo,kernel,Out of Memory: Killed process 27275 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['27275 (httpd).']
152,Nov,27,20:20:39,combo,kernel,Out of Memory: Killed process 27284 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['27284 (httpd).']
153,Nov,27,20:20:52,combo,kernel,Out of Memory: Killed process 27324 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['27324 (httpd).']
154,Nov,27,20:21:02,combo,kernel,Out of Memory: Killed process 27339 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['27339 (httpd).']
155,Nov,27,20:21:27,combo,kernel,Out of Memory: Killed process 27354 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['27354 (httpd).']
156,Nov,27,20:25:26,combo,kernel,Out of Memory: Killed process 27355 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['27355 (httpd).']
157,Nov,27,20:25:54,combo,kernel,Out of Memory: Killed process 27356 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['27356 (httpd).']
158,Nov,27,20:26:02,combo,kernel,Out of Memory: Killed process 27357 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['27357 (httpd).']
159,Nov,27,20:26:09,combo,kernel,Out of Memory: Killed process 27358 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['27358 (httpd).']
160,Nov,27,20:26:26,combo,kernel,Out of Memory: Killed process 27368 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['27368 (httpd).']
161,Nov,27,20:26:39,combo,kernel,Out of Memory: Killed process 27369 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['27369 (httpd).']
162,Nov,27,20:26:47,combo,kernel,Out of Memory: Killed process 27370 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['27370 (httpd).']
163,Nov,27,20:27:06,combo,kernel,Out of Memory: Killed process 27371 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['27371 (httpd).']
164,Nov,27,20:27:15,combo,kernel,Out of Memory: Killed process 27372 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['27372 (httpd).']
165,Nov,27,20:27:33,combo,kernel,Out of Memory: Killed process 27373 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['27373 (httpd).']
166,Nov,27,20:27:42,combo,kernel,Out of Memory: Killed process 27374 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['27374 (httpd).']
167,Nov,27,20:27:57,combo,kernel,Out of Memory: Killed process 25580 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['25580 (httpd).']
168,Nov,27,20:28:23,combo,kernel,Out of Memory: Killed process 27375 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['27375 (httpd).']
169,Nov,27,22:25:29,combo,kernel,Out of Memory: Killed process 27376 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['27376 (httpd).']
170,Nov,27,22:30:46,combo,kernel,Out of Memory: Killed process 27377 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['27377 (httpd).']
171,Nov,27,22:35:26,combo,kernel,Out of Memory: Killed process 27378 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['27378 (httpd).']
172,Nov,27,22:55:18,combo,kernel,Out of Memory: Killed process 27379 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['27379 (httpd).']
173,Nov,27,23:00:18,combo,kernel,Out of Memory: Killed process 27380 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['27380 (httpd).']
174,Nov,27,23:05:26,combo,kernel,Out of Memory: Killed process 27397 (httpd).,e3d9fb97,Out of Memory: Killed process <*> <*>,['27397 (httpd).']
